,CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster
585,13109,59,2,786.54,United Kingdom,Domestic,1
586,13110,30,7,1488.67,United Kingdom,Domestic,1
587,13113,0,24,12245.96,United Kingdom,Domestic,2
588,13115,11,4,2294.78,United Kingdom,Domestic,1
589,13116,137,1,501.14,United Kingdom,Domestic,3
590,13117,21,8,984.91,United Kingdom,Domestic,1
591,13118,19,5,1197.81,United Kingdom,Domestic,1
592,13120,238,1,30.6,United Kingdom,Domestic,3
593,13121,268,1,283.73,United Kingdom,Domestic,3
594,13122,93,2,922.39,United Kingdom,Domestic,1
595,13124,89,3,3756.33,United Kingdom,Domestic,1
596,13126,4,8,2099.64,United Kingdom,Domestic,2
597,13127,77,1,259.17,United Kingdom,Domestic,3
598,13130,93,1,64.0,United Kingdom,Domestic,3
599,13131,22,3,1073.3,United Kingdom,Domestic,1
600,13132,261,1,77.3,United Kingdom,Domestic,3
601,13133,273,2,109.8,United Kingdom,Domestic,3
602,13134,85,4,1793.58,United Kingdom,Domestic,1
603,13135,196,1,3096.0,United Kingdom,Domestic,1
604,13136,55,5,2607.61,United Kingdom,Domestic,1
605,13137,10,8,3603.29,United Kingdom,Domestic,2
606,13138,21,6,962.39,United Kingdom,Domestic,1
607,13139,15,7,5064.94,United Kingdom,Domestic,2
608,13140,107,3,422.47,United Kingdom,Domestic,3
609,13141,84,5,2388.75,United Kingdom,Domestic,1
610,13142,18,1,307.09,United Kingdom,Domestic,0
611,13144,332,1,110.95,United Kingdom,Domestic,3
612,13145,39,4,618.52,United Kingdom,Domestic,1
613,13146,25,1,228.91,United Kingdom,Domestic,0
614,13147,9,4,712.8000000000001,United Kingdom,Domestic,0
615,13148,28,12,3683.26,United Kingdom,Domestic,2
616,13149,13,4,1676.06,United Kingdom,Domestic,1
617,13151,295,1,1257.87,United Kingdom,Domestic,3
618,13153,5,1,486.22,United Kingdom,Domestic,0
619,13155,32,4,971.76,United Kingdom,Domestic,1
620,13157,48,4,1741.22,United Kingdom,Domestic,1
621,13158,94,4,1201.06,United Kingdom,Domestic,1
622,13159,8,4,1429.35,United Kingdom,Domestic,1
623,13160,21,1,91.8,United Kingdom,Domestic,0
624,13161,312,1,112.75,United Kingdom,Domestic,3
625,13162,121,4,1688.29,United Kingdom,Domestic,1
626,13165,45,2,1021.48,United Kingdom,Domestic,1
627,13166,282,1,417.2,United Kingdom,Domestic,3
628,13167,18,4,791.33,United Kingdom,Domestic,1
629,13168,35,4,1299.59,United Kingdom,Domestic,1
630,13169,63,2,712.88,United Kingdom,Domestic,1
631,13170,26,1,108.81,United Kingdom,Domestic,0
632,13171,21,3,468.41,United Kingdom,Domestic,0
633,13173,3,2,353.65,United Kingdom,Domestic,0
634,13174,15,3,2742.82,United Kingdom,Domestic,1
635,13176,45,1,481.49,United Kingdom,Domestic,3
636,13177,64,1,282.45,United Kingdom,Domestic,3
637,13178,25,11,5725.47,United Kingdom,Domestic,2
638,13182,44,1,121.18,United Kingdom,Domestic,3
639,13183,7,9,3957.78,United Kingdom,Domestic,2
640,13184,14,10,1668.95,United Kingdom,Domestic,2
641,13185,267,1,71.4,United Kingdom,Domestic,3
642,13186,39,3,1575.89,United Kingdom,Domestic,1
643,13187,336,1,236.02,United Kingdom,Domestic,3
644,13188,10,1,114.6,United Kingdom,Domestic,0
645,13189,18,2,260.68,United Kingdom,Domestic,0
646,13192,94,2,911.94,United Kingdom,Domestic,1
647,13193,60,1,112.08,United Kingdom,Domestic,3
648,13194,135,1,60.7,United Kingdom,Domestic,3
649,13196,10,4,1797.78,United Kingdom,Domestic,1
650,13198,9,6,3401.24,United Kingdom,Domestic,2
651,13199,3,38,9817.12,United Kingdom,Domestic,2
652,13200,18,4,870.09,United Kingdom,Domestic,1
653,13203,9,4,869.46,United Kingdom,Domestic,0
654,13207,14,2,250.26,United Kingdom,Domestic,0
655,13208,58,6,1217.65,United Kingdom,Domestic,1
656,13209,29,8,5891.61,United Kingdom,Domestic,2
657,13210,93,1,353.48,United Kingdom,Domestic,3
658,13211,9,3,1095.42,United Kingdom,Domestic,0
659,13212,19,3,786.83,United Kingdom,Domestic,0
660,13213,56,5,1520.58,United Kingdom,Domestic,1
661,13216,267,1,333.74,United Kingdom,Domestic,3
662,13217,121,3,533.98,United Kingdom,Domestic,3
663,13218,126,1,62.63999999999999,United Kingdom,Domestic,3
664,13220,77,4,819.2900000000001,United Kingdom,Domestic,1
665,13221,239,2,847.41,United Kingdom,Domestic,3
666,13223,199,2,163.20000000000002,United Kingdom,Domestic,3
667,13224,59,2,2155.95,United Kingdom,Domestic,1
668,13225,2,7,6463.84,United Kingdom,Domestic,2
669,13226,272,1,108.21,United Kingdom,Domestic,3
670,13227,201,1,257.7,United Kingdom,Domestic,3
671,13228,80,1,358.0,United Kingdom,Domestic,3
672,13229,225,1,160.95,United Kingdom,Domestic,3
673,13230,3,14,2755.63,United Kingdom,Domestic,2
674,13232,12,7,1328.35,United Kingdom,Domestic,2
675,13233,73,2,605.12,United Kingdom,Domestic,3
676,13235,211,1,1031.07,United Kingdom,Domestic,3
677,13236,24,2,744.85,United Kingdom,Domestic,0
678,13238,16,4,700.73,United Kingdom,Domestic,0
679,13239,261,1,329.56,United Kingdom,Domestic,3
680,13240,95,4,663.65,United Kingdom,Domestic,1
681,13242,111,3,270.40000000000003,United Kingdom,Domestic,3
682,13243,202,1,585.12,United Kingdom,Domestic,3
683,13244,92,1,121.74,United Kingdom,Domestic,3
684,13245,50,1,430.5,United Kingdom,Domestic,3
685,13246,17,6,1961.52,United Kingdom,Domestic,1
686,13247,17,4,501.12,United Kingdom,Domestic,0
687,13248,124,2,465.68,United Kingdom,Domestic,3
688,13249,91,3,711.41,United Kingdom,Domestic,1
689,13253,156,2,1030.4,United Kingdom,Domestic,1
690,13255,8,2,399.51,United Kingdom,Domestic,0
691,13258,11,3,672.83,United Kingdom,Domestic,0
692,13259,61,1,283.18,United Kingdom,Domestic,3
693,13260,60,1,557.62,United Kingdom,Domestic,3
694,13261,268,2,944.1,United Kingdom,Domestic,3
695,13262,262,1,200.29,United Kingdom,Domestic,3
696,13263,0,35,7436.93,United Kingdom,Domestic,2
697,13265,52,5,2092.66,United Kingdom,Domestic,1
698,13266,10,12,3834.26,United Kingdom,Domestic,2
699,13267,2,19,4521.49,United Kingdom,Domestic,2
700,13268,17,11,3174.75,United Kingdom,Domestic,2
701,13269,0,15,5343.28,United Kingdom,Domestic,2
702,13270,365,1,590.0,United Kingdom,Domestic,3
703,13271,36,1,211.49,United Kingdom,Domestic,3
704,13272,30,2,276.56,United Kingdom,Domestic,0
705,13273,112,1,138.98,United Kingdom,Domestic,3
706,13276,63,2,590.9300000000001,United Kingdom,Domestic,3
707,13277,15,4,258.4,United Kingdom,Domestic,0
708,13278,40,1,542.73,United Kingdom,Domestic,0
709,13279,77,1,137.75,United Kingdom,Domestic,3
710,13280,121,3,798.46,United Kingdom,Domestic,1
711,13282,17,3,1132.14,United Kingdom,Domestic,1
712,13283,59,2,93.66,United Kingdom,Domestic,3
713,13284,330,1,201.19,United Kingdom,Domestic,3
714,13285,22,4,2709.12,United Kingdom,Domestic,1
715,13291,155,1,361.11,United Kingdom,Domestic,3
716,13292,38,2,578.9399999999999,United Kingdom,Domestic,0
717,13294,189,2,873.74,United Kingdom,Domestic,3
718,13295,359,1,201.2,United Kingdom,Domestic,3
719,13296,136,1,87.4,United Kingdom,Domestic,3
720,13297,7,4,2089.85,United Kingdom,Domestic,1
721,13298,0,1,360.0,United Kingdom,Domestic,0
722,13299,267,1,142.5,United Kingdom,Domestic,3
723,13300,168,1,371.89,United Kingdom,Domestic,3
724,13301,103,4,618.09,United Kingdom,Domestic,1
725,13302,154,1,63.75,United Kingdom,Domestic,3
726,13304,350,1,300.42,United Kingdom,Domestic,3
727,13305,3,10,2000.86,United Kingdom,Domestic,2
728,13307,119,1,15.0,United Kingdom,Domestic,3
729,13308,22,3,1385.51,United Kingdom,Domestic,1
730,13309,6,5,1456.79,United Kingdom,Domestic,2
731,13310,27,3,1132.03,United Kingdom,Domestic,1
732,13311,3,2,598.57,United Kingdom,Domestic,0
733,13313,21,5,1555.32,United Kingdom,Domestic,1
734,13314,1,3,775.94,United Kingdom,Domestic,0
735,13316,36,4,5732.93,United Kingdom,Domestic,1
736,13317,65,6,2273.68,United Kingdom,Domestic,1
737,13318,0,3,640.76,United Kingdom,Domestic,0
738,13319,4,26,10845.55,United Kingdom,Domestic,2
739,13320,77,4,1532.2,United Kingdom,Domestic,1
740,13321,71,2,567.36,United Kingdom,Domestic,3
741,13322,16,1,199.48,United Kingdom,Domestic,0
742,13323,2,5,787.85,United Kingdom,Domestic,0
743,13324,35,10,7121.95,United Kingdom,Domestic,2
744,13325,81,1,675.3,United Kingdom,Domestic,3
745,13327,38,8,3627.77,United Kingdom,Domestic,1
746,13328,315,1,1308.48,United Kingdom,Domestic,3
747,13329,31,2,789.0,United Kingdom,Domestic,0
748,13330,92,3,1140.93,United Kingdom,Domestic,1
749,13332,13,1,350.9,United Kingdom,Domestic,0
750,13334,81,3,3502.32,United Kingdom,Domestic,1
751,13336,76,1,795.12,United Kingdom,Domestic,3
752,13338,157,1,487.02,United Kingdom,Domestic,3
753,13339,200,1,860.12,United Kingdom,Domestic,3
754,13340,44,7,10736.48,United Kingdom,Domestic,2
755,13341,260,1,775.85,United Kingdom,Domestic,3
756,13343,177,1,353.43,United Kingdom,Domestic,3
757,13344,67,3,2511.69,United Kingdom,Domestic,1
758,13345,287,1,389.5,United Kingdom,Domestic,3
759,13347,69,1,341.36,United Kingdom,Domestic,3
760,13348,63,1,233.76,United Kingdom,Domestic,3
761,13349,10,1,247.32,United Kingdom,Domestic,0
762,13350,15,2,979.12,United Kingdom,Domestic,0
763,13351,65,1,373.94,United Kingdom,Domestic,3
764,13352,59,1,397.98,United Kingdom,Domestic,3
765,13354,70,1,743.53,United Kingdom,Domestic,3
766,13355,121,1,674.7,United Kingdom,Domestic,3
767,13356,79,1,768.24,United Kingdom,Domestic,3
768,13357,256,1,609.4,United Kingdom,Domestic,3
769,13358,268,1,439.03,United Kingdom,Domestic,3
770,13359,63,1,439.56,United Kingdom,Domestic,3
771,13362,8,4,3090.74,United Kingdom,Domestic,2
772,13363,17,2,992.5,United Kingdom,Domestic,0
773,13364,70,1,134.95999999999998,United Kingdom,Domestic,3
774,13365,33,2,2225.37,United Kingdom,Domestic,1
775,13366,49,1,56.16,United Kingdom,Domestic,3
776,13368,256,2,623.4,United Kingdom,Domestic,3
777,13369,365,1,308.28000000000003,United Kingdom,Domestic,3
778,13370,371,1,754.87,United Kingdom,Domestic,3
779,13372,89,1,378.64,United Kingdom,Domestic,3
780,13373,60,3,3312.25,United Kingdom,Domestic,1
781,13375,88,1,778.65,United Kingdom,Domestic,3
782,13376,98,3,1019.76,United Kingdom,Domestic,1
783,13379,25,3,572.56,United Kingdom,Domestic,0
784,13381,31,6,3639.31,United Kingdom,Domestic,1
785,13382,280,1,222.99,United Kingdom,Domestic,3
786,13384,30,7,4151.93,United Kingdom,Domestic,1
787,13385,329,1,534.57,United Kingdom,Domestic,3
788,13388,130,2,677.1,United Kingdom,Domestic,3
789,13389,10,3,797.96,United Kingdom,Domestic,0
790,13390,74,1,544.08,United Kingdom,Domestic,3
791,13391,203,1,59.8,United Kingdom,Domestic,3
792,13394,1,8,2520.02,United Kingdom,Domestic,2
793,13395,184,1,307.72,United Kingdom,Domestic,3
794,13396,28,2,1360.99,United Kingdom,Domestic,1
795,13397,72,5,1544.13,United Kingdom,Domestic,1
796,13398,191,1,457.34,United Kingdom,Domestic,3
797,13402,126,2,621.23,United Kingdom,Domestic,3
798,13403,17,1,75.0,United Kingdom,Domestic,0
799,13404,0,2,252.49,United Kingdom,Domestic,0
800,13405,73,3,572.451,United Kingdom,Domestic,1
801,13408,1,62,28117.04,United Kingdom,Domestic,2
802,13410,23,5,1003.06,United Kingdom,Domestic,1
803,13411,106,1,213.55,United Kingdom,Domestic,3
804,13414,133,3,1390.5,United Kingdom,Domestic,1
805,13416,43,2,712.5,United Kingdom,Domestic,1
806,13417,4,2,640.83,United Kingdom,Domestic,0
807,13418,11,18,6127.43,United Kingdom,Domestic,2
808,13419,63,1,221.06,United Kingdom,Domestic,3
809,13420,149,2,159.85,United Kingdom,Domestic,3
810,13421,39,2,1833.71,United Kingdom,Domestic,1
811,13422,63,1,2626.3,United Kingdom,Domestic,1
812,13425,107,3,1624.21,United Kingdom,Domestic,1
813,13426,0,10,3641.32,United Kingdom,Domestic,2
814,13427,18,3,582.6,United Kingdom,Domestic,0
815,13428,9,1,201.78,United Kingdom,Domestic,0
816,13429,10,4,1006.8,United Kingdom,Domestic,0
817,13430,18,2,679.45,United Kingdom,Domestic,0
818,13431,66,2,1269.1,United Kingdom,Domestic,1
819,13434,73,2,534.24,United Kingdom,Domestic,3
820,13435,4,7,3809.89,United Kingdom,Domestic,2
821,13436,1,1,196.89,United Kingdom,Domestic,0
822,13437,13,7,3408.06,United Kingdom,Domestic,2
823,13439,254,1,283.71,United Kingdom,Domestic,3
824,13441,91,1,296.64,United Kingdom,Domestic,3
825,13447,22,3,1129.14,United Kingdom,Domestic,1
826,13448,16,6,3534.69,United Kingdom,Domestic,2
827,13449,23,1,291.88,United Kingdom,Domestic,0
828,13450,26,6,2043.72,United Kingdom,Domestic,1
829,13451,25,5,2898.26,United Kingdom,Domestic,1
830,13452,258,2,590.0,United Kingdom,Domestic,3
831,13453,165,2,356.98,United Kingdom,Domestic,3
832,13455,24,2,1058.34,United Kingdom,Domestic,0
833,13456,17,6,1766.72,United Kingdom,Domestic,1
834,13458,6,14,9646.57,United Kingdom,Domestic,2
835,13460,28,2,183.44,United Kingdom,Domestic,0
836,13461,38,3,1445.0,United Kingdom,Domestic,1
837,13462,252,1,151.5,United Kingdom,Domestic,3
838,13464,57,1,674.68,United Kingdom,Domestic,3
839,13466,183,1,307.9,United Kingdom,Domestic,3
840,13467,10,2,1071.91,United Kingdom,Domestic,0
841,13468,1,37,5704.97,United Kingdom,Domestic,2
842,13470,98,2,165.0,United Kingdom,Domestic,3
843,13471,0,4,2501.84,United Kingdom,Domestic,2
844,13473,60,2,422.64,United Kingdom,Domestic,3
845,13474,235,1,226.84,United Kingdom,Domestic,3
846,13475,190,4,1431.78,United Kingdom,Domestic,1
847,13476,178,2,1238.47,United Kingdom,Domestic,1
848,13477,37,6,1454.58,United Kingdom,Domestic,1
849,13479,200,2,300.95,United Kingdom,Domestic,3
850,13481,45,5,1804.56,United Kingdom,Domestic,1
851,13482,231,1,184.64,United Kingdom,Domestic,3
852,13483,65,1,140.34,United Kingdom,Domestic,3
853,13484,240,1,313.8,United Kingdom,Domestic,3
854,13485,232,1,454.24,United Kingdom,Domestic,3
855,13486,77,3,1122.41,United Kingdom,Domestic,1
856,13487,57,3,575.4,United Kingdom,Domestic,1
857,13488,16,13,8968.31,United Kingdom,Domestic,2
858,13489,104,4,449.52,United Kingdom,Domestic,1
859,13491,51,10,1215.82,United Kingdom,Domestic,1
860,13492,135,3,1269.84,Switzerland,International,1
861,13493,274,2,618.63,Switzerland,International,3
862,13494,311,1,316.26000000000005,United Kingdom,Domestic,3
863,13495,7,5,2044.87,United Kingdom,Domestic,2
864,13496,10,2,653.33,United Kingdom,Domestic,0
865,13497,282,2,348.05,United Kingdom,Domestic,3
866,13499,17,5,1159.11,United Kingdom,Domestic,1
867,13500,22,3,1166.77,United Kingdom,Domestic,1
868,13501,287,1,1340.32,Switzerland,International,3
869,13502,16,3,292.0,United Kingdom,Domestic,0
870,13503,70,1,216.85,United Kingdom,Domestic,3
871,13504,63,1,295.93,United Kingdom,Domestic,3
872,13505,72,4,4393.63,Switzerland,International,1
873,13506,315,2,458.52,United Kingdom,Domestic,3
874,13507,2,4,2479.16,United Kingdom,Domestic,2
875,13508,243,1,110.97,United Kingdom,Domestic,3
876,13509,8,7,979.72,United Kingdom,Domestic,2
877,13510,0,4,1791.56,United Kingdom,Domestic,2
878,13512,260,1,251.21,United Kingdom,Domestic,3
879,13513,126,1,205.1,United Kingdom,Domestic,3
880,13514,73,1,152.20000000000002,United Kingdom,Domestic,3
881,13515,72,4,891.12,United Kingdom,Domestic,1
882,13516,20,3,1389.41,United Kingdom,Domestic,1
883,13517,59,3,2128.42,United Kingdom,Domestic,1
884,13518,85,1,627.16,United Kingdom,Domestic,3
885,13519,77,1,122.75,United Kingdom,Domestic,3
886,13520,58,6,3624.35,Switzerland,International,1
887,13521,0,3,1071.73,United Kingdom,Domestic,0
888,13522,29,1,125.8,United Kingdom,Domestic,0
889,13523,32,5,3964.88,United Kingdom,Domestic,1
890,13524,40,5,680.1800000000001,United Kingdom,Domestic,1
891,13525,14,2,628.78,United Kingdom,Domestic,0
892,13527,33,7,2242.36,United Kingdom,Domestic,1
893,13529,78,2,307.76,United Kingdom,Domestic,3
894,13531,204,2,483.8,United Kingdom,Domestic,3
895,13532,33,1,210.31,United Kingdom,Domestic,0
896,13533,182,3,269.09,United Kingdom,Domestic,3
897,13534,1,25,5870.08,United Kingdom,Domestic,2
898,13536,0,7,3444.39,United Kingdom,Domestic,2
899,13538,42,7,1280.85,United Kingdom,Domestic,1
900,13539,85,3,631.34,United Kingdom,Domestic,1
901,13544,39,2,276.06,United Kingdom,Domestic,0
902,13546,11,3,621.09,United Kingdom,Domestic,0
903,13548,95,2,678.16,United Kingdom,Domestic,3
904,13549,25,7,918.2,United Kingdom,Domestic,1
905,13551,318,1,91.8,United Kingdom,Domestic,3
906,13552,65,12,3740.07,United Kingdom,Domestic,2
907,13555,73,4,4098.88,United Kingdom,Domestic,1
908,13557,27,2,584.06,United Kingdom,Domestic,0
909,13558,5,4,594.52,United Kingdom,Domestic,0
910,13560,6,1,171.42000000000002,United Kingdom,Domestic,0
911,13561,215,1,141.86,United Kingdom,Domestic,3
912,13562,81,3,1799.33,United Kingdom,Domestic,1
913,13563,83,2,777.53,United Kingdom,Domestic,1
914,13564,143,3,1724.67,United Kingdom,Domestic,1
915,13565,18,2,240.22,United Kingdom,Domestic,0
916,13566,40,2,856.84,United Kingdom,Domestic,1
917,13568,172,1,187.05,United Kingdom,Domestic,3
918,13569,16,2,338.62,United Kingdom,Domestic,0
919,13570,242,1,239.49,United Kingdom,Domestic,3
920,13571,12,12,2088.94,United Kingdom,Domestic,2
921,13572,205,1,1384.25,United Kingdom,Domestic,3
922,13573,49,2,290.25,United Kingdom,Domestic,3
923,13575,22,5,732.0699999999999,United Kingdom,Domestic,1
924,13576,9,18,6717.34,United Kingdom,Domestic,2
925,13577,24,4,1687.6,United Kingdom,Domestic,1
926,13579,14,2,467.04,United Kingdom,Domestic,0
927,13581,308,1,118.0,United Kingdom,Domestic,3
928,13583,155,1,781.03,United Kingdom,Domestic,3
929,13584,306,1,142.4,United Kingdom,Domestic,3
930,13587,63,1,712.4,United Kingdom,Domestic,3
931,13588,15,9,2478.95,United Kingdom,Domestic,2
932,13589,14,2,379.65,United Kingdom,Domestic,0
933,13590,10,6,1981.92,United Kingdom,Domestic,2
