CustomerID,Recency,Frequency,Monetary,Country,Customer_Region
16101,70,1,1290.7,United Kingdom,Domestic
16102,41,3,1842.14,United Kingdom,Domestic
16103,6,6,1429.64,United Kingdom,Domestic
16104,61,1,298.21,United Kingdom,Domestic
16105,248,1,336.96,United Kingdom,Domestic
16106,65,1,108.38,United Kingdom,Domestic
16107,17,7,3204.1600000000003,United Kingdom,Domestic
16108,84,1,842.5,United Kingdom,Domestic
16109,218,2,611.88,United Kingdom,Domestic
16110,44,3,1320.95,United Kingdom,Domestic
16112,142,4,195.73999999999998,United Kingdom,Domestic
16113,182,1,161.38,United Kingdom,Domestic
16114,170,1,135.75000000000003,United Kingdom,Domestic
16115,9,8,1660.8799999999999,United Kingdom,Domestic
16116,211,1,612.78,United Kingdom,Domestic
16117,189,1,232.21,United Kingdom,Domestic
16119,7,2,423.36,United Kingdom,Domestic
16120,58,4,1309.14,United Kingdom,Domestic
16121,56,2,854.66,United Kingdom,Domestic
16122,72,4,684.4200000000001,United Kingdom,Domestic
16123,51,1,307.78,United Kingdom,Domestic
16124,316,1,249.0,United Kingdom,Domestic
16125,366,1,289.35,United Kingdom,Domestic
16126,28,4,6287.77,United Kingdom,Domestic
16127,38,1,656.25,United Kingdom,Domestic
16128,17,5,1880.22,United Kingdom,Domestic
16131,51,6,3506.54,United Kingdom,Domestic
16133,3,33,14589.04,United Kingdom,Domestic
16134,21,2,618.09,United Kingdom,Domestic
16135,262,1,517.55,United Kingdom,Domestic
16136,59,3,709.38,United Kingdom,Domestic
16139,18,3,635.41,United Kingdom,Domestic
16140,65,2,725.18,United Kingdom,Domestic
16141,87,1,620.4,United Kingdom,Domestic
16142,249,1,535.34,United Kingdom,Domestic
16143,2,6,2424.94,United Kingdom,Domestic
16144,246,1,175.2,United Kingdom,Domestic
16145,8,11,3799.4900000000002,United Kingdom,Domestic
16146,156,3,734.13,United Kingdom,Domestic
16147,133,1,375.0,United Kingdom,Domestic
16148,295,1,76.32000000000001,United Kingdom,Domestic
16149,4,2,280.52,United Kingdom,Domestic
16150,42,5,2053.02,United Kingdom,Domestic
16152,268,1,1829.04,United Kingdom,Domestic
16153,49,5,1824.23,United Kingdom,Domestic
16156,8,9,3092.04,United Kingdom,Domestic
16157,15,3,656.69,United Kingdom,Domestic
16159,281,1,348.2,United Kingdom,Domestic
16160,64,2,1025.44,United Kingdom,Domestic
16161,1,19,5533.67,United Kingdom,Domestic
16162,251,1,37.4,United Kingdom,Domestic
16163,231,2,856.6,United Kingdom,Domestic
16164,16,3,822.48,United Kingdom,Domestic
16168,10,27,3787.6,United Kingdom,Domestic
16169,7,4,1822.97,United Kingdom,Domestic
16170,50,6,1885.05,United Kingdom,Domestic
16171,58,1,73.2,United Kingdom,Domestic
16172,94,5,1140.21,United Kingdom,Domestic
16173,15,6,1418.32,United Kingdom,Domestic
16174,125,3,1009.5500000000001,United Kingdom,Domestic
16175,93,4,1037.59,United Kingdom,Domestic
16177,49,1,331.95,United Kingdom,Domestic
16178,137,1,197.9,United Kingdom,Domestic
16179,60,1,215.83,United Kingdom,Domestic
16180,99,8,10254.18,United Kingdom,Domestic
16181,72,1,305.54,United Kingdom,Domestic
16182,71,4,6617.65,United Kingdom,Domestic
16183,66,1,338.71000000000004,United Kingdom,Domestic
16184,63,6,1158.79,United Kingdom,Domestic
16185,16,2,529.41,United Kingdom,Domestic
16186,22,12,4006.94,United Kingdom,Domestic
16187,31,15,6911.4400000000005,United Kingdom,Domestic
16188,44,4,981.86,United Kingdom,Domestic
16189,15,2,215.48,United Kingdom,Domestic
16190,39,1,215.08,United Kingdom,Domestic
16191,2,13,5180.52,United Kingdom,Domestic
16193,236,1,314.45,United Kingdom,Domestic
16198,74,1,400.68100000000004,United Kingdom,Domestic
16200,3,2,1068.8700000000001,United Kingdom,Domestic
16201,2,4,1863.47,United Kingdom,Domestic
16202,360,1,365.27,United Kingdom,Domestic
16203,58,4,592.9,United Kingdom,Domestic
16204,22,1,384.18,United Kingdom,Domestic
16205,30,4,757.63,United Kingdom,Domestic
16206,54,4,537.0600000000001,United Kingdom,Domestic
16207,24,1,394.38,United Kingdom,Domestic
16208,44,2,664.26,United Kingdom,Domestic
16209,88,5,2262.62,United Kingdom,Domestic
16210,1,18,21086.3,United Kingdom,Domestic
16211,88,1,547.02,United Kingdom,Domestic
16212,18,2,690.34,United Kingdom,Domestic
16213,78,1,159.0,United Kingdom,Domestic
16214,170,3,1062.75,United Kingdom,Domestic
16215,80,1,242.35,United Kingdom,Domestic
16216,266,1,914.9300000000001,United Kingdom,Domestic
16217,234,2,304.25,United Kingdom,Domestic
16218,29,7,3084.68,United Kingdom,Domestic
16221,36,3,860.86,United Kingdom,Domestic
16222,317,1,773.5500000000001,United Kingdom,Domestic
16224,56,4,1295.3,United Kingdom,Domestic
16225,44,5,1096.32,United Kingdom,Domestic
16226,202,3,255.12,United Kingdom,Domestic
16227,224,1,314.22,United Kingdom,Domestic
16229,86,2,1010.6,United Kingdom,Domestic
16230,189,2,542.03,United Kingdom,Domestic
16232,43,4,990.88,United Kingdom,Domestic
16233,70,3,536.6800000000001,United Kingdom,Domestic
16235,40,5,867.31,United Kingdom,Domestic
16236,77,1,432.2,United Kingdom,Domestic
16239,56,2,414.2,United Kingdom,Domestic
16240,23,2,3718.8,United Kingdom,Domestic
16241,9,13,2590.31,United Kingdom,Domestic
16242,7,7,3579.86,United Kingdom,Domestic
16243,33,2,409.1,United Kingdom,Domestic
16244,211,2,1522.75,United Kingdom,Domestic
16245,23,3,1413.66,United Kingdom,Domestic
16247,169,1,114.56,United Kingdom,Domestic
16248,61,1,152.94,United Kingdom,Domestic
16249,52,5,1800.07,United Kingdom,Domestic
16250,260,2,389.44,United Kingdom,Domestic
16253,66,2,3683.86,United Kingdom,Domestic
16255,16,8,2619.91,United Kingdom,Domestic
16256,266,1,752.4300000000001,United Kingdom,Domestic
16257,176,1,46.95,United Kingdom,Domestic
16258,44,5,5203.51,United Kingdom,Domestic
16260,50,1,1035.45,United Kingdom,Domestic
16261,16,4,728.54,United Kingdom,Domestic
16265,8,9,5447.0,United Kingdom,Domestic
16266,73,7,861.89,United Kingdom,Domestic
16268,70,2,667.65,United Kingdom,Domestic
16270,352,1,1141.24,United Kingdom,Domestic
16271,2,5,1404.64,United Kingdom,Domestic
16272,116,1,411.7,United Kingdom,Domestic
16274,372,1,351.75,United Kingdom,Domestic
16275,196,1,559.87,United Kingdom,Domestic
16276,176,1,810.6000000000001,United Kingdom,Domestic
16278,99,1,566.38,United Kingdom,Domestic
16279,20,3,1502.78,United Kingdom,Domestic
16281,71,1,2062.06,United Kingdom,Domestic
16282,339,1,168.3,United Kingdom,Domestic
16283,5,5,1570.81,United Kingdom,Domestic
16284,30,2,812.68,United Kingdom,Domestic
16287,169,1,142.5,United Kingdom,Domestic
16292,121,1,302.25,United Kingdom,Domestic
16293,21,10,2248.9900000000002,United Kingdom,Domestic
16295,9,4,1328.55,United Kingdom,Domestic
16297,268,1,301.9,United Kingdom,Domestic
16298,22,3,598.2,United Kingdom,Domestic
16302,126,1,233.22,United Kingdom,Domestic
16303,25,3,5360.63,United Kingdom,Domestic
16305,138,1,361.21999999999997,United Kingdom,Domestic
16306,213,6,632.27,United Kingdom,Domestic
16308,37,4,2560.0,United Kingdom,Domestic
16309,105,2,706.57,United Kingdom,Domestic
16311,17,2,616.26,United Kingdom,Domestic
16313,2,2,274.15000000000003,United Kingdom,Domestic
16315,330,1,226.37,United Kingdom,Domestic
16316,63,8,2938.91,United Kingdom,Domestic
16317,119,3,1341.65,United Kingdom,Domestic
16318,34,1,328.15,United Kingdom,Domestic
16319,217,1,404.40000000000003,United Kingdom,Domestic
16322,0,2,326.75,United Kingdom,Domestic
16323,195,1,207.50000000000003,United Kingdom,Domestic
16324,127,3,408.59000000000003,United Kingdom,Domestic
16325,46,3,594.24,United Kingdom,Domestic
16326,5,14,3039.2200000000003,United Kingdom,Domestic
16327,13,6,3820.27,United Kingdom,Domestic
16330,17,3,251.91,United Kingdom,Domestic
16332,27,7,1582.8,United Kingdom,Domestic
16333,7,22,26626.8,United Kingdom,Domestic
16337,36,1,151.05,United Kingdom,Domestic
16338,156,1,214.79999999999998,United Kingdom,Domestic
16339,283,1,94.05,United Kingdom,Domestic
16340,106,1,534.31,United Kingdom,Domestic
16341,24,4,1971.87,United Kingdom,Domestic
16342,74,4,322.41,United Kingdom,Domestic
16343,15,2,328.58,United Kingdom,Domestic
16344,157,1,101.10000000000001,United Kingdom,Domestic
16345,43,1,565.46,United Kingdom,Domestic
16347,10,2,847.45,United Kingdom,Domestic
16348,31,7,1415.65,United Kingdom,Domestic
16349,290,1,53.5,United Kingdom,Domestic
16350,20,4,1116.47,United Kingdom,Domestic
16351,332,1,153.9,United Kingdom,Domestic
16352,17,2,494.44,United Kingdom,Domestic
16353,3,23,6675.71,United Kingdom,Domestic
16354,62,2,395.8,United Kingdom,Domestic
16356,197,3,211.77,United Kingdom,Domestic
16357,32,3,658.88,United Kingdom,Domestic
16358,0,4,2027.5,United Kingdom,Domestic
16359,6,9,1750.92,United Kingdom,Domestic
16360,4,6,3450.41,United Kingdom,Domestic
16361,9,4,891.21,United Kingdom,Domestic
16362,31,5,709.99,United Kingdom,Domestic
16363,52,1,109.36000000000001,United Kingdom,Domestic
16364,11,2,705.79,United Kingdom,Domestic
16365,17,9,1540.42,United Kingdom,Domestic
16366,18,1,327.3,United Kingdom,Domestic
16367,36,2,800.67,United Kingdom,Domestic
16368,1,2,479.91,United Kingdom,Domestic
16369,17,3,1545.41,United Kingdom,Domestic
16370,81,4,1301.91,United Kingdom,Domestic
16372,32,2,355.73,United Kingdom,Domestic
16374,65,2,466.73,United Kingdom,Domestic
16376,8,2,974.96,United Kingdom,Domestic
16377,266,1,676.2,United Kingdom,Domestic
16378,246,3,362.95,United Kingdom,Domestic
16379,3,4,2157.4,United Kingdom,Domestic
16380,60,1,1743.1499999999999,United Kingdom,Domestic
16383,74,2,643.76,United Kingdom,Domestic
16384,89,2,584.5,United Kingdom,Domestic
16385,59,3,554.86,United Kingdom,Domestic
16386,28,2,302.57,United Kingdom,Domestic
16387,322,1,94.36,United Kingdom,Domestic
16389,52,4,1382.07,United Kingdom,Domestic
16392,269,1,217.89,United Kingdom,Domestic
16393,1,13,3040.96,United Kingdom,Domestic
16394,56,5,1555.34,United Kingdom,Domestic
16395,60,5,1482.06,United Kingdom,Domestic
16398,153,2,1705.8,United Kingdom,Domestic
16399,18,2,408.02,United Kingdom,Domestic
16400,94,1,303.93,United Kingdom,Domestic
16401,0,12,4098.32,United Kingdom,Domestic
16402,264,2,293.45,United Kingdom,Domestic
16403,311,1,177.5,United Kingdom,Domestic
16404,69,1,443.05,United Kingdom,Domestic
16405,301,2,167.25,United Kingdom,Domestic
16406,18,1,154.35,United Kingdom,Domestic
16407,12,10,2079.68,United Kingdom,Domestic
16409,35,5,2022.98,United Kingdom,Domestic
16411,18,2,211.7,United Kingdom,Domestic
16412,53,1,135.99,United Kingdom,Domestic
16413,56,1,262.2,United Kingdom,Domestic
16414,21,2,126.25,United Kingdom,Domestic
16415,43,1,200.27,United Kingdom,Domestic
16416,26,3,1051.4,United Kingdom,Domestic
16418,44,3,631.12,United Kingdom,Domestic
16419,112,6,958.71,United Kingdom,Domestic
16422,16,51,34684.4,United Kingdom,Domestic
16423,24,1,346.12,United Kingdom,Domestic
16424,190,1,133.56,United Kingdom,Domestic
16425,301,1,302.7,United Kingdom,Domestic
16426,1,10,1863.76,United Kingdom,Domestic
16427,262,2,241.06,United Kingdom,Domestic
16429,105,1,284.55,United Kingdom,Domestic
16430,56,1,300.85,United Kingdom,Domestic
16431,212,3,623.28,United Kingdom,Domestic
16432,63,1,287.4,United Kingdom,Domestic
16433,27,1,184.26,United Kingdom,Domestic
16434,28,7,1511.8,United Kingdom,Domestic
16438,5,5,798.35,United Kingdom,Domestic
16440,7,5,3640.67,United Kingdom,Domestic
16441,66,2,381.2,United Kingdom,Domestic
16442,1,3,609.3,United Kingdom,Domestic
16444,45,4,654.67,United Kingdom,Domestic
16445,33,1,230.51,United Kingdom,Domestic
16446,0,2,168472.5,United Kingdom,Domestic
16447,135,1,255.91,United Kingdom,Domestic
16448,197,1,182.99,United Kingdom,Domestic
16449,197,2,707.69,United Kingdom,Domestic
16450,149,1,311.92,United Kingdom,Domestic
16451,87,1,266.97,United Kingdom,Domestic
16454,44,2,6.9,United Kingdom,Domestic
16455,63,7,1841.18,United Kingdom,Domestic
16456,98,5,2158.18,United Kingdom,Domestic
16457,217,1,208.36,United Kingdom,Domestic
16458,2,18,3482.7400000000002,United Kingdom,Domestic
16460,27,3,811.23,United Kingdom,Domestic
16461,177,1,142.92,United Kingdom,Domestic
16462,73,3,136.0,United Kingdom,Domestic
16463,20,4,1422.4,United Kingdom,Domestic
16464,19,3,1298.66,United Kingdom,Domestic
16466,33,7,1595.96,United Kingdom,Domestic
16468,73,1,74.9,United Kingdom,Domestic
16469,23,4,625.42,United Kingdom,Domestic
16470,51,4,752.77,United Kingdom,Domestic
16471,274,1,223.95000000000002,United Kingdom,Domestic
16473,164,3,316.11,United Kingdom,Domestic
16474,6,7,1810.65,United Kingdom,Domestic
16475,87,4,544.3,United Kingdom,Domestic
16477,63,7,2494.46,United Kingdom,Domestic
16478,24,3,331.0,United Kingdom,Domestic
16479,9,2,300.83,United Kingdom,Domestic
16480,75,1,769.29,United Kingdom,Domestic
16482,15,1,220.62,United Kingdom,Domestic
16483,191,1,139.35,United Kingdom,Domestic
16484,173,2,404.3,United Kingdom,Domestic
16485,76,1,363.65,United Kingdom,Domestic
16488,32,3,498.8,United Kingdom,Domestic
16491,46,1,731.5,United Kingdom,Domestic
16493,79,4,1351.63,United Kingdom,Domestic
16494,296,1,826.53,United Kingdom,Domestic
16495,2,3,648.26,United Kingdom,Domestic
16496,8,3,1599.52,United Kingdom,Domestic
16497,49,6,2965.69,United Kingdom,Domestic
16498,160,2,100.97,United Kingdom,Domestic
16499,359,2,365.45,United Kingdom,Domestic
16500,4,6,400.86,United Kingdom,Domestic
16503,106,4,1431.93,United Kingdom,Domestic
16504,24,1,465.88,United Kingdom,Domestic
16505,31,1,777.6,United Kingdom,Domestic
16506,19,2,90.30000000000001,United Kingdom,Domestic
16509,296,1,363.7,United Kingdom,Domestic
16510,371,1,248.1,United Kingdom,Domestic
16511,21,3,918.33,United Kingdom,Domestic
16513,4,4,874.59,United Kingdom,Domestic
16515,51,5,1624.14,United Kingdom,Domestic
16516,29,1,101.69999999999999,United Kingdom,Domestic
16517,276,1,162.7,United Kingdom,Domestic
16518,60,2,484.32,United Kingdom,Domestic
16519,24,2,215.07999999999998,United Kingdom,Domestic
16520,185,3,1046.57,United Kingdom,Domestic
16523,1,21,9418.470000000001,United Kingdom,Domestic
16525,1,26,13027.45,United Kingdom,Domestic
16526,171,1,290.36,United Kingdom,Domestic
16527,80,1,228.06,United Kingdom,Domestic
16528,3,1,244.41,United Kingdom,Domestic
16529,189,1,455.25,United Kingdom,Domestic
16531,21,7,1244.59,United Kingdom,Domestic
16532,17,3,6748.8,United Kingdom,Domestic
16533,18,3,1082.81,United Kingdom,Domestic
16535,4,1,593.75,United Kingdom,Domestic
16536,109,1,548.12,United Kingdom,Domestic
16539,2,4,1388.81,United Kingdom,Domestic
16542,53,1,119.62,United Kingdom,Domestic
16545,164,1,339.3,United Kingdom,Domestic
16546,290,2,787.15,United Kingdom,Domestic
16549,9,10,4034.9,United Kingdom,Domestic
16550,108,5,2298.97,United Kingdom,Domestic
16551,95,3,922.12,United Kingdom,Domestic
16552,242,2,379.73,United Kingdom,Domestic
16553,162,12,5719.82,United Kingdom,Domestic
16554,41,3,837.1,United Kingdom,Domestic
16555,34,2,285.89,United Kingdom,Domestic
16556,66,7,3313.79,United Kingdom,Domestic
16557,23,2,281.85,United Kingdom,Domestic
16558,0,20,8338.49,United Kingdom,Domestic
16560,26,2,841.41,United Kingdom,Domestic
16561,5,2,511.12,United Kingdom,Domestic
16563,53,1,1077.74,United Kingdom,Domestic
16565,363,1,173.7,United Kingdom,Domestic
16566,14,5,614.66,United Kingdom,Domestic
16567,193,2,865.6,United Kingdom,Domestic
16569,2,1,124.2,United Kingdom,Domestic
16570,14,10,3738.4,United Kingdom,Domestic
16571,26,3,1421.69,United Kingdom,Domestic
16572,126,3,1009.6,United Kingdom,Domestic
16573,84,2,663.61,United Kingdom,Domestic
16574,70,1,451.44,United Kingdom,Domestic
16581,182,1,105.84,United Kingdom,Domestic
16582,112,1,313.62,United Kingdom,Domestic
16583,373,1,233.45,United Kingdom,Domestic
16584,79,2,936.08,United Kingdom,Domestic
16586,248,1,463.95,United Kingdom,Domestic
16587,231,1,225.15,United Kingdom,Domestic
16589,70,3,459.24,United Kingdom,Domestic
16591,68,1,213.5,United Kingdom,Domestic
16592,3,16,4113.68,United Kingdom,Domestic
16593,50,3,330.03,United Kingdom,Domestic
16594,74,1,181.09,United Kingdom,Domestic
16595,60,1,360.16,United Kingdom,Domestic
16596,15,2,250.15,United Kingdom,Domestic
16597,3,1,90.04,United Kingdom,Domestic
16598,285,1,145.04999999999998,United Kingdom,Domestic
16600,3,6,813.52,United Kingdom,Domestic
16601,40,1,242.7,United Kingdom,Domestic
16602,35,1,528.08,United Kingdom,Domestic
16603,74,2,482.47,United Kingdom,Domestic
16607,17,14,3347.71,United Kingdom,Domestic
16609,14,7,5493.46,United Kingdom,Domestic
16610,218,1,75.66,United Kingdom,Domestic
16611,185,1,129.49,United Kingdom,Domestic
16612,32,4,1187.66,United Kingdom,Domestic
16613,69,1,618.59,United Kingdom,Domestic
16614,182,1,506.19,United Kingdom,Domestic
16616,14,2,500.42,United Kingdom,Domestic
16617,235,1,151.85,United Kingdom,Domestic
16618,30,5,2647.59,United Kingdom,Domestic
16619,263,1,226.21,United Kingdom,Domestic
16620,3,2,178.96,United Kingdom,Domestic
16621,51,4,813.48,United Kingdom,Domestic
16623,245,1,129.45,United Kingdom,Domestic
16624,80,2,810.5699999999999,United Kingdom,Domestic
16625,274,1,333.08,United Kingdom,Domestic
16626,0,17,4413.1,United Kingdom,Domestic
16627,78,1,322.8,United Kingdom,Domestic
16628,29,5,2188.05,United Kingdom,Domestic
16629,73,2,408.63,United Kingdom,Domestic
16633,16,6,2883.1,United Kingdom,Domestic
16634,222,2,217.9,United Kingdom,Domestic
16637,31,4,1154.47,United Kingdom,Domestic
16638,22,10,1680.72,United Kingdom,Domestic
16639,30,3,1257.51,United Kingdom,Domestic
16641,105,1,231.10000000000002,United Kingdom,Domestic
16642,4,2,688.33,United Kingdom,Domestic
16643,245,1,487.51,United Kingdom,Domestic
16644,177,2,833.78,United Kingdom,Domestic
16647,169,2,214.06,United Kingdom,Domestic
16648,42,1,290.65999999999997,United Kingdom,Domestic
16650,71,1,518.42,United Kingdom,Domestic
16652,58,7,6773.97,United Kingdom,Domestic
16653,15,2,1212.66,United Kingdom,Domestic
16654,140,4,601.27,United Kingdom,Domestic
16655,17,6,3789.52,United Kingdom,Domestic
16656,21,15,8625.8,United Kingdom,Domestic
16657,9,4,874.43,United Kingdom,Domestic
16658,367,1,123.24,United Kingdom,Domestic
16659,188,1,39.12,United Kingdom,Domestic
16660,15,4,1267.6499999999999,United Kingdom,Domestic
16665,361,1,135.39999999999998,United Kingdom,Domestic
16666,18,1,118.98,United Kingdom,Domestic
16667,67,2,567.1800000000001,United Kingdom,Domestic
16668,14,6,306.71999999999997,United Kingdom,Domestic
16669,23,3,1348.88,United Kingdom,Domestic
16670,16,11,4095.9,United Kingdom,Domestic
16671,27,3,1692.27,United Kingdom,Domestic
16672,1,20,8134.9400000000005,United Kingdom,Domestic
16674,54,2,304.24,United Kingdom,Domestic
16676,33,4,1592.1200000000001,United Kingdom,Domestic
16678,2,12,3109.99,United Kingdom,Domestic
16679,365,1,129.75,United Kingdom,Domestic
16680,42,1,183.7,United Kingdom,Domestic
16681,72,6,1770.34,United Kingdom,Domestic
16682,4,5,1028.0,United Kingdom,Domestic
16684,3,28,66653.56,United Kingdom,Domestic
16685,60,2,324.24,United Kingdom,Domestic
16686,46,7,2959.88,United Kingdom,Domestic
16688,0,4,1260.86,United Kingdom,Domestic
16689,75,2,422.59999999999997,United Kingdom,Domestic
16690,71,2,225.57999999999998,United Kingdom,Domestic
16692,255,2,1276.0,United Kingdom,Domestic
16693,68,2,477.86,United Kingdom,Domestic
16696,134,4,657.9000000000001,United Kingdom,Domestic
16697,240,1,112.75,United Kingdom,Domestic
16698,226,2,1998.0,United Kingdom,Domestic
16700,8,13,5076.55,United Kingdom,Domestic
16701,8,13,5398.3,United Kingdom,Domestic
16705,0,20,14034.99,United Kingdom,Domestic
16706,36,3,531.35,United Kingdom,Domestic
16708,45,1,656.63,United Kingdom,Domestic
16709,84,5,3029.87,United Kingdom,Domestic
16710,18,10,2467.99,United Kingdom,Domestic
16711,2,5,1651.03,United Kingdom,Domestic
16712,8,11,3611.31,United Kingdom,Domestic
16713,18,15,6910.78,United Kingdom,Domestic
16714,218,3,1129.06,United Kingdom,Domestic
16715,77,1,301.71999999999997,United Kingdom,Domestic
16716,266,2,901.2,United Kingdom,Domestic
16717,23,6,3843.08,United Kingdom,Domestic
16718,368,1,606.0500000000001,United Kingdom,Domestic
16719,14,7,1770.22,United Kingdom,Domestic
16720,25,1,152.95,United Kingdom,Domestic
16721,261,1,292.47,United Kingdom,Domestic
16722,16,13,4730.81,United Kingdom,Domestic
16723,90,2,576.4,United Kingdom,Domestic
16725,301,7,758.27,United Kingdom,Domestic
16726,25,5,1358.74,United Kingdom,Domestic
16727,363,1,256.32,United Kingdom,Domestic
16728,45,4,1048.28,United Kingdom,Domestic
16729,37,21,7205.33,United Kingdom,Domestic
16730,51,3,743.11,United Kingdom,Domestic
16732,31,1,603.75,United Kingdom,Domestic
16734,51,3,646.76,United Kingdom,Domestic
16735,78,5,2247.41,United Kingdom,Domestic
16737,52,1,417.59999999999997,United Kingdom,Domestic
16738,297,1,3.75,United Kingdom,Domestic
16739,176,1,323.0,United Kingdom,Domestic
16742,46,1,464.9,United Kingdom,Domestic
16743,28,7,2213.13,United Kingdom,Domestic
16744,10,7,1291.91,United Kingdom,Domestic
16745,86,17,7180.7,United Kingdom,Domestic
16746,4,18,6680.11,United Kingdom,Domestic
16747,37,2,836.06,United Kingdom,Domestic
16748,17,5,1515.9,United Kingdom,Domestic
16750,44,5,623.93,United Kingdom,Domestic
16751,30,1,1764.72,United Kingdom,Domestic
16752,372,1,207.5,United Kingdom,Domestic
16753,57,1,223.92000000000002,United Kingdom,Domestic
16754,371,1,2002.4,United Kingdom,Domestic
16755,113,3,1475.43,United Kingdom,Domestic
16756,214,1,239.4,United Kingdom,Domestic
16757,318,1,106.83000000000001,United Kingdom,Domestic
16758,64,1,369.34000000000003,United Kingdom,Domestic
16759,7,3,789.79,United Kingdom,Domestic
16761,96,1,316.62,United Kingdom,Domestic
16762,19,3,1207.24,United Kingdom,Domestic
16763,198,1,611.85,United Kingdom,Domestic
16764,3,13,2790.9500000000003,United Kingdom,Domestic
16765,293,1,34.0,United Kingdom,Domestic
16766,272,2,1145.6,United Kingdom,Domestic
16767,30,11,5575.56,United Kingdom,Domestic
16768,47,3,478.09000000000003,United Kingdom,Domestic
16769,259,1,361.54,United Kingdom,Domestic
16770,57,5,757.1,United Kingdom,Domestic
16771,32,5,2242.61,United Kingdom,Domestic
16773,56,1,171.59,United Kingdom,Domestic
16774,67,4,661.52,United Kingdom,Domestic
16775,9,11,1691.51,United Kingdom,Domestic
16776,59,1,371.54,United Kingdom,Domestic
16777,79,2,222.62,United Kingdom,Domestic
16778,73,2,245.94,United Kingdom,Domestic
16779,1,22,10611.720000000001,United Kingdom,Domestic
16780,99,2,422.24,United Kingdom,Domestic
16781,371,1,311.25,United Kingdom,Domestic
16782,9,13,2267.9500000000003,United Kingdom,Domestic
16784,19,1,107.6,United Kingdom,Domestic
16788,122,2,594.39,United Kingdom,Domestic
16789,7,1,80.8,United Kingdom,Domestic
16790,3,6,1545.6200000000001,United Kingdom,Domestic
16791,28,7,1705.78,United Kingdom,Domestic
16792,281,2,110.38000000000001,United Kingdom,Domestic
16793,56,1,243.84,United Kingdom,Domestic
16794,0,10,1196.5,United Kingdom,Domestic
16795,364,1,414.88,United Kingdom,Domestic
16796,88,1,305.62,United Kingdom,Domestic
16800,10,1,1162.65,United Kingdom,Domestic
16801,162,4,1594.23,United Kingdom,Domestic
16803,64,1,332.3,United Kingdom,Domestic
16804,22,3,536.99,United Kingdom,Domestic
16805,173,2,460.59,United Kingdom,Domestic
16806,102,4,762.16,United Kingdom,Domestic
16807,142,3,1121.59,United Kingdom,Domestic
16808,98,2,288.42,United Kingdom,Domestic
16809,22,5,914.69,United Kingdom,Domestic
16810,191,1,309.54,United Kingdom,Domestic
16811,4,2,547.07,United Kingdom,Domestic
16812,360,1,479.35,United Kingdom,Domestic
16813,7,10,1652.18,United Kingdom,Domestic
16814,13,21,6416.7,United Kingdom,Domestic
16816,102,4,417.06,United Kingdom,Domestic
16817,2,9,1604.75,United Kingdom,Domestic
16818,10,11,3349.57,United Kingdom,Domestic
16820,95,1,497.61,United Kingdom,Domestic
16823,226,1,358.38,United Kingdom,Domestic
16824,15,2,460.64,United Kingdom,Domestic
16825,38,2,775.1800000000001,United Kingdom,Domestic
16826,50,1,341.7,United Kingdom,Domestic
16828,92,2,128.5,United Kingdom,Domestic
16829,156,1,197.22,United Kingdom,Domestic
16830,38,1,325.91,United Kingdom,Domestic
16832,183,3,199.15,United Kingdom,Domestic
16833,0,4,1106.53,United Kingdom,Domestic
16834,227,1,413.46,United Kingdom,Domestic
16835,127,2,180.85,United Kingdom,Domestic
16836,39,2,251.87,United Kingdom,Domestic
16837,30,11,3170.98,United Kingdom,Domestic
16838,196,2,588.85,United Kingdom,Domestic
16839,8,34,16594.35,United Kingdom,Domestic
16841,36,6,1869.82,United Kingdom,Domestic
16842,100,3,1264.19,United Kingdom,Domestic
16843,42,16,10196.57,United Kingdom,Domestic
16846,49,1,214.32,United Kingdom,Domestic
16847,42,1,193.44,United Kingdom,Domestic
16848,52,1,281.42,United Kingdom,Domestic
16849,186,1,124.57,United Kingdom,Domestic
16850,333,1,332.41,United Kingdom,Domestic
16851,3,3,342.45,United Kingdom,Domestic
16852,9,2,144.91000000000003,United Kingdom,Domestic
16855,23,2,328.4,United Kingdom,Domestic
16856,14,1,35.400000000000006,United Kingdom,Domestic
16858,368,1,375.69000000000005,United Kingdom,Domestic
16859,144,2,747.81,United Kingdom,Domestic
16861,59,2,173.76,United Kingdom,Domestic
16863,30,2,502.8,United Kingdom,Domestic
16866,140,3,207.73999999999998,United Kingdom,Domestic
16869,22,4,817.12,United Kingdom,Domestic
16871,21,6,2812.34,United Kingdom,Domestic
16872,76,3,680.02,United Kingdom,Domestic
16873,4,6,7123.62,United Kingdom,Domestic
16875,66,5,2095.53,United Kingdom,Domestic
16877,11,6,846.62,United Kingdom,Domestic
16878,83,1,13.3,United Kingdom,Domestic
16880,30,7,1491.43,United Kingdom,Domestic
16881,66,1,432.0,United Kingdom,Domestic
16882,66,3,705.12,United Kingdom,Domestic
16883,186,2,272.48,United Kingdom,Domestic
16884,37,2,429.84000000000003,United Kingdom,Domestic
16885,14,3,450.41,United Kingdom,Domestic
16887,34,1,192.32999999999998,United Kingdom,Domestic
16889,194,3,1578.67,United Kingdom,Domestic
16891,1,5,742.43,United Kingdom,Domestic
16892,0,5,518.19,United Kingdom,Domestic
16893,366,1,145.93,United Kingdom,Domestic
16895,64,1,202.27,United Kingdom,Domestic
16897,298,2,289.78,United Kingdom,Domestic
16898,25,3,501.03,United Kingdom,Domestic
